ax,ay,az,mx,my,mz
0.563057,-0.567,-0.566432,0.4144,0.53396,-0.1232
0.573823,-0.557565,-0.566399,0.41202,0.53746,-0.12376
0.584527,-0.562155,-0.564656,0.4151,0.5362,-0.12376
0.604224,-0.556146,-0.567154,0.41244,0.5418,-0.119
0.59199,-0.559274,-0.573785,0.4137,0.54376,-0.11914
0.569602,-0.571898,-0.580268,0.40908,0.54488,-0.1183
0.540424,-0.545387,-0.594307,0.41118,0.54698,-0.11186
0.523785,-0.52561,-0.591629,0.4095,0.55202,-0.11186
0.524275,-0.512319,-0.579217,0.41034,0.55118,-0.10962
0.533083,-0.504109,-0.564077,0.41146,0.5516,-0.10766
0.565809,-0.477456,-0.55872,0.41132,0.5565,-0.10948
0.592908,-0.488594,-0.549442,0.41216,0.55468,-0.1022
0.610035,-0.503471,-0.549797,0.41244,0.55706,-0.1022
0.62282,-0.507142,-0.552767,0.41664,0.55734,-0.0966
0.629426,-0.51596,-0.554499,0.41048,0.55832,-0.10052
0.631261,-0.519328,-0.559273,0.40866,0.5593,-0.09646
0.629365,-0.511366,-0.56318,0.40908,0.56126,-0.09562
0.626429,-0.483928,-0.559009,0.40866,0.56658,-0.09128
0.642945,-0.458995,-0.548657,0.40908,0.567,-0.09352
0.661724,-0.452742,-0.539842,0.406,0.56518,-0.08946
0.671756,-0.454515,-0.531677,0.40432,0.57036,-0.08554
0.682461,-0.454817,-0.527243,0.40152,0.57288,-0.07994
0.687782,-0.443852,-0.530251,0.40306,0.57064,-0.084
0.70075,-0.449789,-0.516654,0.40152,0.5768,-0.08414
0.718245,-0.448926,-0.525506,0.4018,0.57638,-0.07336
0.72271,-0.452967,-0.531205,0.39844,0.581,-0.07042
0.715064,-0.444088,-0.531304,0.39606,0.581,-0.07056
0.704849,-0.422471,-0.53115,0.4004,0.58142,-0.07476
0.684969,-0.407105,-0.542343,0.39732,0.5838,-0.07056
0.693716,-0.40257,-0.537964,0.3899,0.5866,-0.06958
0.719163,-0.408074,-0.533816,0.39242,0.58506,-0.06944
0.7347,-0.421665,-0.534472,0.39158,0.58898,-0.06552
0.748891,-0.412902,-0.533103,0.39284,0.58982,-0.06384
0.754764,-0.411737,-0.519852,0.38878,0.59024,-0.06412
0.766386,-0.415163,-0.517683,0.38668,0.58926,-0.06482
0.759474,-0.422944,-0.513141,0.38444,0.59262,-0.0595
0.77966,-0.444925,-0.552697,0.3815,0.59472,-0.05656
0.78333,-0.485408,-0.585485,0.385,0.59752,-0.0539
0.804923,-0.441058,-0.575448,0.38038,0.59752,-0.04676
0.811958,-0.371172,-0.493711,0.38094,0.60298,-0.04634
0.821806,-0.337851,-0.461756,0.37982,0.59738,-0.04942
0.820032,-0.326398,-0.459426,0.37646,0.59976,-0.04396
0.812447,-0.320888,-0.481965,0.37786,0.6041,-0.04326
0.790548,-0.313423,-0.485694,0.37758,0.60858,-0.04424
0.765101,-0.294139,-0.493203,0.37968,0.60648,-0.0392
0.773665,-0.300322,-0.498669,0.3773,0.60732,-0.04032
0.788285,-0.314894,-0.503297,0.3717,0.60984,-0.03682
0.804923,-0.306191,-0.48237,0.37338,0.61012,-0.0357
0.841503,-0.293317,-0.452204,0.3703,0.6146,-0.03304
0.872944,-0.309231,-0.432667,0.36722,0.6076,-0.0245
0.898024,-0.310816,-0.417818,0.36694,0.6139,-0.02058
0.892641,-0.279949,-0.412601,0.36708,0.61068,-0.02058
0.876125,-0.277382,-0.411026,0.36428,0.61334,-0.01736
0.866766,-0.259623,-0.41595,0.35854,0.61502,-0.01554
0.87062,-0.257539,-0.417672,0.35952,0.6195,-0.01078
0.877043,-0.254536,-0.419462,0.35868,0.61642,-0.01386
0.881263,-0.223727,-0.396296,0.35924,0.6195,-0.00602
0.914356,-0.229413,-0.393881,0.35336,0.62412,-0.00532
0.899492,-0.216862,-0.39873,0.35336,0.61978,-0.00882
0.905976,-0.228742,-0.393675,0.35196,0.61894,-0.00854
0.89625,-0.19561,-0.388507,0.35028,0.62328,-0.00476
0.871598,-0.184349,-0.379083,0.34566,0.62692,0.00014
0.874718,-0.167443,-0.366371,0.3472,0.62454,0.00546
0.87741,-0.155193,-0.346445,0.34398,0.62734,0.01386
0.889766,-0.15231,-0.342076,0.33824,0.63014,0.01512
0.914723,-0.166511,-0.335666,0.336,0.63084,0.01274
0.942433,-0.16197,-0.321129,0.33208,0.63532,0.02128
0.961702,-0.142671,-0.298373,0.32718,0.63854,0.0238
0.962925,-0.112537,-0.270553,0.32648,0.6349,0.02716
0.957175,-0.0762802,-0.257447,0.31808,0.63868,0.02982
0.92867,-0.0696136,-0.262564,0.3122,0.64218,0.03066
0.921146,-0.0564479,-0.26034,0.3066,0.64456,0.0357
0.921697,-0.0290702,-0.255263,0.30716,0.6454,0.02688
0.93754,-0.0366596,-0.234642,0.29876,0.65002,0.03038
0.975649,-0.0321149,-0.204298,0.29862,0.64512,0.0343
0.983723,-0.0199852,-0.208353,0.2919,0.64736,0.0371
0.986904,-0.0142882,-0.184639,0.2884,0.64946,0.04354
0.987699,0.0192143,-0.167699,0.28168,0.65254,0.04536
0.973691,0.0423,-0.151638,0.28112,0.65226,0.04228
0.980665,0.0723134,-0.134716,0.27328,0.65982,0.04256
0.979502,0.0904423,-0.117163,0.26838,0.66178,0.04326
0.974364,0.0906856,-0.119472,0.2597,0.66038,0.0539
0.973997,0.088603,-0.112868,0.25774,0.66024,0.04802
0.972835,0.101526,-0.0965387,0.2562,0.66346,0.04676
0.981338,0.111083,-0.0728992,0.24864,0.66262,0.0476
0.992409,0.123153,-0.0460871,0.24738,0.66458,0.05068
1.00024,0.126217,-0.0314345,0.23814,0.6636,0.05012
1.00954,0.1419,-0.0214914,0.2394,0.6657,0.049
1.01021,0.155803,0.00320964,0.22946,0.66654,0.04858
1.00281,0.172276,0.00910221,0.23044,0.6692,0.05376
0.998832,0.1784,0.0023888,0.2275,0.66934,0.05096
0.983907,0.18403,0.00206382,0.22316,0.66738,0.05334
0.972835,0.181515,0.00447815,0.21798,0.66864,0.05068
0.946409,0.180465,0.0195295,0.2163,0.6699,0.05096
0.943901,0.193816,0.0420993,0.21574,0.66962,0.04942
0.945308,0.188733,0.0359195,0.21028,0.66892,0.05334
0.955952,0.192779,0.0382755,0.20328,0.6734,0.05222
0.940109,0.194856,0.0496301,0.20398,0.67046,0.05124
0.930811,0.218556,0.0634161,0.20034,0.6741,0.05194
0.933441,0.233746,0.077168,0.19964,0.6678,0.05138
0.932769,0.224681,0.0953268,0.1967,0.66822,0.05404
0.916864,0.233434,0.0890133,0.19656,0.66794,0.04606
0.910319,0.215303,0.0896394,0.19376,0.6671,0.05026
0.898697,0.21389,0.114127,0.18676,0.66962,0.04816
0.909952,0.237474,0.139229,0.1855,0.6678,0.04886
0.930505,0.235582,0.18252,0.1827,0.67046,0.05138
0.952832,0.235345,0.202085,0.1841,0.67004,0.05502
0.974181,0.2269,0.220917,0.18074,0.67676,0.05404
0.988739,0.248586,0.227301,0.17878,0.67144,0.05292
0.973324,0.245396,0.251737,0.17122,0.67172,0.05124
0.931056,0.264369,0.247393,0.16772,0.67256,0.04802
0.917904,0.272449,0.255256,0.16548,0.67326,0.04984
0.922859,0.276677,0.270528,0.16646,0.6727,0.0525
0.923715,0.276983,0.29168,0.15694,0.67816,0.0406
0.935827,0.275824,0.299167,0.15414,0.67326,0.03892
0.954729,0.2675,0.316416,0.15414,0.67718,0.03892
0.962558,0.270259,0.329663,0.14924,0.67158,0.03668
0.957726,0.2743,0.343189,0.14686,0.67788,0.03738
0.950691,0.287772,0.352626,0.14336,0.67536,0.0357
0.955707,0.278341,0.36276,0.14126,0.68012,0.02954
0.965617,0.293289,0.385968,0.14,0.68054,0.03444
0.963659,0.308539,0.40658,0.13818,0.67802,0.03528
0.941455,0.313799,0.408965,0.13482,0.67858,0.03556
0.915519,0.320834,0.393019,0.13636,0.67578,0.03066
0.891418,0.310597,0.360679,0.13636,0.67522,0.0336
0.880285,0.308818,0.367007,0.13692,0.67368,0.02996
0.862484,0.317019,0.361187,0.13594,0.67578,0.0266
0.851902,0.315852,0.353879,0.1365,0.67914,0.02898
0.84762,0.327977,0.345884,0.13216,0.67662,0.02408
0.823702,0.336544,0.34485,0.13118,0.6804,0.02786
0.807798,0.334089,0.34575,0.13384,0.68152,0.0203
0.806942,0.334701,0.355534,0.13174,0.67928,0.0182
0.803455,0.322512,0.363796,0.12684,0.6797,0.01792
0.806575,0.341561,0.367703,0.12558,0.6797,0.01638
0.818319,0.341381,0.38424,0.12152,0.6783,0.01568
0.824375,0.349713,0.383552,0.11676,0.68152,0.01162
0.806942,0.346644,0.378342,0.12068,0.68446,0.00168
0.800825,0.357606,0.387653,0.11382,0.68516,0.00322
0.818075,0.386398,0.400695,0.12012,0.686,-0.00266
0.807003,0.384189,0.409224,0.112,0.6846,0.0007
0.817279,0.37672,0.428392,0.10514,0.6825,-0.00168
0.81367,0.388172,0.434518,0.10584,0.68292,-0.00812
0.800335,0.395701,0.449351,0.10332,0.6832,-0.0112
0.793545,0.419279,0.463864,0.09954,0.68488,-0.00896
0.794035,0.433673,0.479517,0.09814,0.6811,-0.00924
0.785593,0.449533,0.476608,0.09814,0.68166,-0.01232
0.766508,0.465573,0.467554,0.09016,0.67844,-0.0168
0.742774,0.45742,0.45863,0.09184,0.68012,-0.0196
0.725769,0.454597,0.434464,0.09072,0.68222,-0.02954
0.700445,0.44828,0.443031,0.08512,0.6804,-0.02968
0.707479,0.457163,0.469365,0.08036,0.68376,-0.03346
0.720937,0.486076,0.495134,0.08092,0.68082,-0.03682
0.728093,0.501819,0.530578,0.07854,0.68236,-0.03878
0.736046,0.516031,0.543092,0.07658,0.68152,-0.0455
0.716349,0.516821,0.521381,0.0763,0.68236,-0.0483
0.665333,0.502779,0.507089,0.07448,0.67564,-0.04312
0.655974,0.499897,0.478623,0.0763,0.67928,-0.05208
0.6197,0.487084,0.474135,0.0707,0.67872,-0.05334
0.600921,0.490141,0.470885,0.06986,0.6783,-0.0602
0.574006,0.510772,0.484963,0.06706,0.67942,-0.05922
0.565075,0.550274,0.526325,0.06874,0.67746,-0.06118
0.599208,0.573253,0.566221,0.06608,0.6804,-0.06314
0.641232,0.565733,0.618685,0.06678,0.679,-0.06762
0.657197,0.541668,0.644254,0.0658,0.6776,-0.07322
0.660195,0.523662,0.64033,0.06734,0.67788,-0.07602
0.643618,0.515389,0.622154,0.06916,0.67718,-0.07924
0.587953,0.507347,0.588434,0.06328,0.67718,-0.07952
0.546969,0.506966,0.577235,0.06636,0.6748,-0.08582
0.540179,0.513395,0.58502,0.06748,0.67494,-0.08148
0.552474,0.529691,0.621795,0.06636,0.6783,-0.08498
0.567461,0.604172,0.677343,0.06706,0.679,-0.0875
0.598229,0.590034,0.71932,0.07154,0.67872,-0.08988
0.614011,0.563335,0.727832,0.07322,0.6762,-0.09156
0.591501,0.545811,0.71285,0.07756,0.67508,-0.09716
0.541831,0.521357,0.688098,0.06986,0.67676,-0.10136
0.506413,0.553133,0.667169,0.0714,0.6748,-0.09912
0.476929,0.567088,0.673672,0.07252,0.67564,-0.1022
0.469099,0.592564,0.660675,0.0784,0.67564,-0.10206
0.449341,0.612769,0.687573,0.07882,0.67676,-0.1015
0.472341,0.579336,0.714283,0.07574,0.67578,-0.10318
0.457416,0.588824,0.712858,0.0784,0.6748,-0.1057
0.425424,0.529649,0.678392,0.07784,0.67928,-0.1022
0.412211,0.512863,0.663507,0.07756,0.67648,-0.10864
0.412517,0.517579,0.664668,0.07994,0.67858,-0.10766
0.40903,0.535156,0.697391,0.08218,0.68488,-0.10654
0.434844,0.574118,0.751007,0.08498,0.67858,-0.10528
0.47907,0.620619,0.752178,0.08778,0.67998,-0.11368
0.573455,0.633267,0.74752,0.0924,0.68236,-0.11074
0.632607,0.599906,0.764899,0.09226,0.68124,-0.112
0.592112,0.528172,0.796852,0.09422,0.68026,-0.1155
0.522501,0.565082,0.760671,0.09338,0.6783,-0.11326
0.397959,0.559467,0.726895,0.08848,0.67858,-0.11494
0.29923,0.605738,0.69642,0.08904,0.67536,-0.11704
0.229435,0.663961,0.674855,0.08582,0.6748,-0.11732
0.204233,0.681837,0.651389,0.08288,0.67858,-0.1246
0.221299,0.643808,0.644793,0.07896,0.67634,-0.1302
0.244544,0.61748,0.654874,0.0826,0.6727,-0.12978
0.32902,0.6142,0.699274,0.08176,0.67676,-0.13916
0.406216,0.617165,0.739355,0.084,0.67522,-0.14336
0.436557,0.638489,0.751442,0.0791,0.67144,-0.14658
0.413557,0.637747,0.757986,0.07854,0.67368,-0.14812
0.359605,0.623581,0.742785,0.0826,0.6685,-0.1554
0.309201,0.644695,0.716025,0.0812,0.6664,-0.15904
0.287669,0.633847,0.694439,0.07966,0.66654,-0.1645
0.27935,0.645113,0.67979,0.07518,0.66444,-0.16464
0.270602,0.671447,0.656769,0.07602,0.66528,-0.17402
0.25843,0.668993,0.659064,0.07728,0.6636,-0.17038
0.270052,0.665628,0.663189,0.07574,0.66248,-0.17556
0.278493,0.651238,0.665976,0.07602,0.65604,-0.18284
0.280512,0.690621,0.654544,0.08134,0.65716,-0.18214
0.276842,0.674389,0.667146,0.07868,0.65352,-0.18774
0.238427,0.747873,0.645743,0.0798,0.65926,-0.18718
0.210962,0.75258,0.646002,0.07644,0.65842,-0.19278
0.172853,0.807813,0.634806,0.07322,0.65492,-0.1988
0.134254,0.789793,0.630567,0.07882,0.65212,-0.19516
0.153278,0.746865,0.636622,0.07994,0.6517,-0.20258
0.156643,0.749377,0.666449,0.08624,0.64988,-0.20692
0.252496,0.787137,0.652498,0.0889,0.6475,-0.2051
0.24436,0.779234,0.643287,0.08834,0.6447,-0.21462
0.179459,0.797832,0.624698,0.08932,0.64232,-0.21658
0.140188,0.82293,0.611175,0.08862,0.64036,-0.21868
0.127036,0.839218,0.593056,0.0896,0.64134,-0.22358
0.123855,0.833214,0.586338,0.09198,0.64162,-0.22036
0.13719,0.816804,0.586482,0.09464,0.63742,-0.22778
0.177624,0.76194,0.597673,0.0924,0.6314,-0.23072
0.199951,0.767521,0.596634,0.09702,0.63294,-0.23142
0.203621,0.775668,0.5899,0.10038,0.63028,-0.2289
0.18527,0.802856,0.563726,0.1022,0.62622,-0.23156
0.149486,0.816808,0.551293,0.10094,0.63224,-0.23128
0.138781,0.795613,0.545816,0.10542,0.62916,-0.2331
0.136395,0.841609,0.54259,0.11424,0.6251,-0.238
0.128321,0.85012,0.555331,0.11368,0.62594,-0.23912
0.131563,0.842159,0.582222,0.1127,0.62776,-0.23786
0.15548,0.869238,0.582162,0.11382,0.6265,-0.24346
0.136273,0.862862,0.570413,0.11494,0.62552,-0.24654
0.123488,0.849751,0.573503,0.1162,0.62328,-0.24542
0.15126,0.852761,0.589629,0.1162,0.6216,-0.24906
0.170589,0.901459,0.605237,0.1197,0.62188,-0.24836
0.159212,0.890615,0.609423,0.12166,0.6202,-0.25592
0.130034,0.896669,0.581135,0.1197,0.61684,-0.25074
0.11101,0.875838,0.556239,0.1267,0.6174,-0.25746
0.095289,0.878405,0.55347,0.12138,0.61404,-0.25732
0.114925,0.890845,0.555253,0.12474,0.61404,-0.26446
0.132725,0.870578,0.536125,0.12376,0.6118,-0.26194
0.129728,0.846997,0.519682,0.12306,0.60816,-0.26474
0.142023,0.846633,0.495743,0.12446,0.60466,-0.27104
0.125079,0.82268,0.47567,0.12712,0.60228,-0.26908
0.100978,0.866893,0.463149,0.12572,0.59934,-0.26782
0.0662332,0.896464,0.450716,0.12558,0.59976,-0.27328
0.0508795,0.89897,0.439142,0.12684,0.59962,-0.2702
0.0333237,0.916236,0.420606,0.13048,0.59836,-0.27524
0.0385843,0.910542,0.417595,0.1316,0.59794,-0.27916
0.0576694,0.922675,0.419379,0.12726,0.59374,-0.2793
0.0612784,0.926045,0.425728,0.13146,0.59402,-0.27972
0.0432944,0.933572,0.411289,0.13048,0.58926,-0.28854
0.0142998,0.916842,0.393451,0.12964,0.58772,-0.28406
0.00867216,0.926211,0.380323,0.12614,0.58674,-0.28896
0.0108131,0.928294,0.369802,0.12936,0.58184,-0.29498
0.0332625,0.906988,0.373283,0.13202,0.58422,-0.29414
0.0553449,0.915263,0.361485,0.13468,0.58156,-0.29918
0.0634805,0.888195,0.356872,0.1372,0.5831,-0.29554
0.0653156,0.891993,0.347636,0.1421,0.5789,-0.30058
0.0570577,0.892357,0.343379,0.13832,0.57764,-0.30226
0.0397466,0.908153,0.33224,0.1421,0.57918,-0.30464
0.0378503,0.863687,0.320744,0.13846,0.5775,-0.3017
0.049962,0.835762,0.296922,0.14224,0.5754,-0.30282
0.0461694,0.798584,0.282558,0.14126,0.5733,-0.29988
0.0299593,0.840472,0.282793,0.14434,0.57106,-0.29974
0.0203556,0.932646,0.322454,0.14812,0.57498,-0.29946
0.0142386,0.97074,0.348523,0.14854,0.5761,-0.301
0.00732641,0.985682,0.373123,0.14602,0.57386,-0.301
0.0643981,1.00842,0.425001,0.14602,0.57946,-0.30044
0.049962,1.00646,0.356502,0.14994,0.574,-0.30114
0.0725949,0.922251,0.31589,0.15106,0.57232,-0.29694
0.0541215,0.831477,0.267685,0.15008,0.57036,-0.29666
0.0322226,0.864972,0.280713,0.15344,0.56952,-0.2996
0.0516135,0.952439,0.314363,0.15526,0.5677,-0.3031
0.0557119,0.995497,0.338204,0.1589,0.56952,-0.3003
-0.00301133,0.993702,0.323385,0.15596,0.56406,-0.30184
-0.0605112,1.01628,0.304532,0.16072,0.56812,-0.3059
-0.0612452,1.02247,0.310221,0.16044,0.56308,-0.30464
0.002861,0.988682,0.296283,0.16394,0.56182,-0.3031
0.0481269,0.946926,0.296274,0.16338,0.56434,-0.30282
0.0439061,0.944291,0.319702,0.16814,0.56476,-0.30408
0.0387067,0.961622,0.344358,0.16856,0.56182,-0.30142
0.0286748,0.982749,0.339131,0.17108,0.55874,-0.30436
0.0275125,0.992916,0.3329,0.17234,0.56252,-0.30632
0.0228024,0.994507,0.328206,0.17584,0.55706,-0.30618
-0.000381016,0.964488,0.309983,0.17724,0.55762,-0.30478
-0.00374537,0.954565,0.26756,0.1764,0.55762,-0.3087
-0.0351256,0.902188,0.186259,0.18088,0.55314,-0.30842
-0.0783117,0.947987,0.191888,0.1813,0.55426,-0.31066
-0.0556176,0.994358,0.232798,0.18452,0.5537,-0.3108
0.0211509,1.11369,0.254497,0.1876,0.55398,-0.30772
0.0177865,0.974538,0.283095,0.18634,0.55342,-0.3094
0.0536322,0.956666,0.282871,0.19012,0.5537,-0.31206
0.0046961,0.874578,0.209929,0.19558,0.54922,-0.31542
0.054305,0.94803,0.267889,0.19502,0.55146,-0.3108
0.0389513,0.947106,0.273861,0.19446,0.54992,-0.30604
0.126547,0.941317,0.283525,0.20062,0.54754,-0.30772
0.000842385,1.0299,0.240414,0.20244,0.5481,-0.30408
-0.105043,1.03789,0.237404,0.20342,0.546,-0.31192
-0.0679128,0.948235,0.195467,0.20398,0.54586,-0.31108
-0.0364714,0.884732,0.178679,0.20832,0.54628,-0.31178
-0.00931185,0.882291,0.185818,0.20762,0.53998,-0.31346
0.0168689,0.904655,0.231605,0.20986,0.54586,-0.31066
-0.0483384,0.93342,0.275626,0.21224,0.54432,-0.3136
0.045313,1.07665,0.257787,0.20874,0.54754,-0.30772
0.0450072,1.06152,0.28383,0.20762,0.54782,-0.3066
-0.0587373,0.991601,0.274564,0.21028,0.55104,-0.30968
-0.0170804,0.916954,0.216721,0.20916,0.54922,-0.31262
-0.0396522,0.892632,0.208342,0.21084,0.5502,-0.31108
-0.0666282,0.93911,0.18409,0.2107,0.54656,-0.30814
-0.128899,0.955504,0.186403,0.2107,0.54922,-0.30814
-0.194596,0.983166,0.17809,0.21112,0.55356,-0.3066
-0.179181,0.999769,0.191318,0.20902,0.55034,-0.3094
-0.189886,1.0081,0.185785,0.20888,0.55412,-0.30478
-0.185665,1.00834,0.211391,0.20818,0.55566,-0.30842
-0.178936,0.988561,0.232829,0.21098,0.5572,-0.30436
-0.164745,0.967251,0.221781,0.2128,0.56126,-0.30534
-0.164256,0.933627,0.213031,0.2149,0.55776,-0.30772
-0.163032,0.919969,0.209234,0.21238,0.55888,-0.30506
-0.159301,0.900861,0.211483,0.21238,0.5572,-0.3017
-0.173186,0.928908,0.208652,0.20972,0.56322,-0.30296
-0.193923,0.969508,0.217459,0.21518,0.56378,-0.30072
-0.198205,0.953398,0.252379,0.21532,0.5621,-0.30128
-0.217596,0.931711,0.269119,0.2142,0.5635,-0.30394
-0.240963,0.903958,0.260864,0.2114,0.56364,-0.29918
-0.252646,0.874617,0.250986,0.21476,0.5614,-0.2996
-0.259926,0.905605,0.237316,0.21028,0.56518,-0.29694
-0.260843,0.924102,0.211949,0.20804,0.56714,-0.29512
-0.273872,0.939777,0.219568,0.21546,0.567,-0.30436
-0.274362,0.973708,0.245377,0.21196,0.5698,-0.30324
-0.29779,0.977007,0.259198,0.2114,0.57316,-0.29974
-0.325561,0.987043,0.257869,0.20902,0.5726,-0.29498
-0.360428,0.978028,0.243351,0.21266,0.57428,-0.2975
-0.380003,0.975572,0.235884,0.2093,0.57428,-0.29498
-0.380981,0.943662,0.220535,0.20972,0.57134,-0.29344
-0.354617,0.906738,0.214342,0.2065,0.57554,-0.29316
-0.346542,0.873361,0.247269,0.20902,0.57666,-0.29344
-0.268,0.815079,0.294916,0.2086,0.57638,-0.2898
-0.234418,0.850124,0.322037,0.20664,0.57876,-0.29022
-0.281458,0.914847,0.299617,0.20916,0.57932,-0.28266
-0.352537,0.923827,0.26747,0.2072,0.58128,-0.28952
-0.420375,0.910146,0.238245,0.20524,0.5817,-0.29064
-0.464662,0.917175,0.209999,0.2086,0.58702,-0.28756
-0.497571,0.903874,0.2022,0.20104,0.5838,-0.28616
-0.508582,0.845379,0.218972,0.20118,0.58576,-0.2828
-0.484787,0.860944,0.233216,0.20496,0.58772,-0.287
-0.46772,0.846189,0.235245,0.19796,0.59304,-0.2835
-0.446372,0.841112,0.24289,0.19992,0.58968,-0.28126
-0.419824,0.852084,0.237683,0.19922,0.59136,-0.27132
-0.41542,0.832303,0.247939,0.19642,0.59584,-0.27524
-0.426614,0.841792,0.249316,0.19922,0.5929,-0.27678
-0.499957,0.870738,0.247077,0.19936,0.59304,-0.27986
-0.538127,0.848432,0.254208,0.19488,0.59472,-0.27986
-0.590733,0.862808,0.233017,0.19362,0.59332,-0.2758
-0.631779,0.838418,0.225238,0.19404,0.59584,-0.2807
-0.629393,0.816859,0.220153,0.19488,0.59444,-0.28028
-0.564186,0.818963,0.221137,0.18914,0.59612,-0.28126
-0.583271,0.789987,0.226687,0.19306,0.5929,-0.28
-0.576481,0.77725,0.274783,0.19376,0.59654,-0.28028
-0.538922,0.758398,0.272904,0.1925,0.59444,-0.27706
-0.520082,0.784985,0.266559,0.19712,0.59696,-0.27916
-0.526811,0.826999,0.243902,0.1967,0.60018,-0.27944
-0.535069,0.803967,0.251135,0.19768,0.59794,-0.28084
-0.572138,0.76935,0.233684,0.19628,0.60018,-0.27622
-0.599297,0.7732,0.230029,0.19796,0.60018,-0.27006
-0.621624,0.764986,0.22587,0.19684,0.60424,-0.27118
-0.649701,0.764425,0.194643,0.19586,0.60228,-0.2667
-0.640648,0.774595,0.201652,0.1918,0.6034,-0.26278
-0.650007,0.760444,0.253277,0.19544,0.60774,-0.26796
-0.675393,0.697657,0.199349,0.1904,0.60872,-0.27188
-0.687566,0.713455,0.199629,0.19376,0.60942,-0.26544
-0.656919,0.725714,0.225838,0.1911,0.60676,-0.26516
-0.665973,0.70256,0.191681,0.1883,0.61012,-0.26558
-0.69197,0.684667,0.176036,0.19474,0.61152,-0.26082
-0.687321,0.671746,0.156701,0.19054,0.6118,-0.26208
-0.694478,0.671621,0.163263,0.1918,0.61096,-0.26348
-0.673619,0.669116,0.173171,0.18886,0.61068,-0.26068
-0.670499,0.689635,0.17818,0.1862,0.6132,-0.25858
-0.662792,0.729326,0.1929,0.18256,0.61236,-0.26278
-0.739438,0.650353,0.151949,0.1848,0.61502,-0.25956
-0.720903,0.695315,0.206076,0.1834,0.6132,-0.26152
-0.726898,0.627022,0.187066,0.1834,0.61768,-0.26488
-0.776996,0.607284,0.137554,0.18046,0.6167,-0.2597
-0.806908,0.641205,0.143084,0.18452,0.61824,-0.25998
-0.795592,0.646354,0.118903,0.18228,0.61642,-0.25802
-0.773632,0.630804,0.123304,0.18046,0.62258,-0.25466
-0.76727,0.630867,0.122063,0.17878,0.6223,-0.25242
-0.764823,0.6275,0.130921,0.18004,0.62468,-0.25452
-0.779443,0.613592,0.129369,0.18228,0.62482,-0.25648
-0.805685,0.578488,0.120509,0.18074,0.62314,-0.2583
-0.818775,0.58124,0.107217,0.17752,0.62454,-0.2513
-0.83156,0.594772,0.0996726,0.17542,0.62202,-0.25228
-0.822079,0.617988,0.0876062,0.17682,0.62398,-0.24934
-0.785499,0.629943,0.0919713,0.17612,0.62286,-0.25032
-0.78972,0.593009,0.110318,0.17668,0.62776,-0.25326
-0.842204,0.521639,0.135089,0.1736,0.6293,-0.25116
-0.900805,0.511514,0.127177,0.1722,0.62146,-0.25214
-0.948456,0.49686,0.102727,0.16968,0.62482,-0.24794
-0.836087,0.689214,0.0589825,0.17024,0.62482,-0.25018
-0.887408,0.596836,0.0751866,0.1701,0.62328,-0.25312
-0.869241,0.575711,0.0621715,0.16758,0.62762,-0.24808
-0.883065,0.544961,0.0310227,0.16968,0.63014,-0.25214
-0.871688,0.464976,0.0112294,0.16772,0.62944,-0.25102
-0.866794,0.43368,0.018425,0.1624,0.62874,-0.25494
-0.858291,0.396567,0.0327019,0.1603,0.63056,-0.2506
-0.852113,0.438278,0.0674808,0.16044,0.63308,-0.25872
-0.843244,0.470987,0.0523608,0.1589,0.63084,-0.25004
-0.84306,0.409679,0.0793733,0.1547,0.63266,-0.25382
-0.850767,0.385973,0.0184339,0.1568,0.63056,-0.25676
-0.826666,0.393392,0.009076,0.1547,0.62916,-0.24486
-0.811619,0.37686,0.0394795,0.15036,0.62818,-0.24612
-0.832111,0.367054,0.0710819,0.15414,0.62972,-0.25284
-0.894626,0.410029,0.0641073,0.15246,0.6279,-0.2499
-0.938363,0.464892,0.0320161,0.15232,0.62762,-0.24668
-0.963565,0.3694,0.036287,0.14588,0.62692,-0.2492
-0.982711,0.32946,0.0297905,0.14868,0.62608,-0.24738
-0.992927,0.308571,-0.0104763,0.14756,0.62678,-0.24962
-0.972129,0.334241,-0.0357183,0.14798,0.62496,-0.24878
-0.936283,0.335171,-0.0156402,0.14588,0.63098,-0.24514
-0.914201,0.371253,0.0150589,0.14644,0.63098,-0.24416
-0.902884,0.402677,0.0279339,0.14392,0.63294,-0.2436
-0.894932,0.39484,0.0329854,0.14462,0.6321,-0.24444
-0.896767,0.377751,0.0247947,0.1421,0.62846,-0.24794
-0.910959,0.350675,0.00361333,0.14364,0.62986,-0.24444
-0.955062,0.352192,-0.00892156,0.1351,0.63112,-0.24374
-0.984975,0.320395,-0.02144,0.13902,0.62986,-0.24458
-0.980448,0.339322,0.00429074,0.13734,0.62916,-0.24164
-0.971272,0.362599,-0.0102816,0.13916,0.63056,-0.24136
-0.96803,0.34741,-0.000938724,0.13566,0.63266,-0.23716
-0.987666,0.335889,0.0333513,0.1358,0.63014,-0.2401
-1.02779,0.332753,0.0256347,0.13286,0.6286,-0.23982
-1.04009,0.328523,-0.00728667,0.13692,0.63182,-0.24318
-1.02162,0.314748,-0.061326,0.13706,0.6321,-0.24276
-0.980081,0.31666,-0.0907865,0.13468,0.63448,-0.2408
-0.933592,0.303446,-0.0818674,0.13762,0.63028,-0.24626
-0.912366,0.302106,-0.0716543,0.13734,0.62916,-0.2394
-0.891262,0.2789,-0.0595494,0.13594,0.62986,-0.24262
