ax,ay,az
0.410339,-0.891907,0.0169678
0.409058,-0.892517,0.0130005
0.409241,-0.894531,0.0142822
0.410767,-0.894287,0.0144653
0.409973,-0.894226,0.0157471
0.407104,-0.894836,0.015625
0.413086,-0.893127,0.020813
0.413025,-0.887573,0.0206909
0.414734,-0.890503,0.0205078
0.415222,-0.888733,0.0183716
0.41217,-0.888306,0.0174561
0.411682,-0.887573,0.0148315
0.412476,-0.885498,0.0149536
0.4151,-0.886658,0.013916
0.414246,-0.889709,0.0169067
0.413269,-0.888245,0.0150146
0.411621,-0.888733,0.0160522
0.411804,-0.875916,0.0180664
0.409912,-0.891418,0.0158691
0.410217,-0.889465,0.015686
0.407715,-0.892761,0.0134888
0.408569,-0.894104,0.0129395
0.408875,-0.891541,0.00140381
0.409729,-0.894409,0.0205688
0.408569,-0.892822,0.0217896
0.410278,-0.893738,0.0172729
0.410034,-0.893005,0.0186768
0.409058,-0.894226,0.0174561
0.410583,-0.891113,0.0171509
0.411682,-0.890991,0.0167236
0.412476,-0.890137,0.0157471
0.411621,-0.890686,0.0145264
0.412292,-0.886719,0.0149536
0.411926,-0.885193,0.0142822
0.412659,-0.886719,0.0309448
0.412292,-0.888123,0.0142822
0.413635,-0.875183,0.0154419
0.411621,-0.905945,0.0151367
0.41156,-0.891479,0.015625
0.411133,-0.891968,0.0193481
0.578979,-0.786072,0.0157471
0.579468,-0.786133,0.0161743
0.578003,-0.78833,0.0167847
0.57605,-0.788086,0.0178223
0.573486,-0.789856,0.0150146
0.577332,-0.789062,0.0159302
0.573181,-0.792114,0.0141602
0.572815,-0.792114,0.0128784
0.572144,-0.795532,0.0117188
0.568298,-0.795654,0.0111084
0.572266,-0.794067,0.0119019
0.574402,-0.792603,0.0167847
0.574097,-0.791138,0.0199585
0.575439,-0.789856,0.0204468
0.576294,-0.786865,0.0184326
0.577393,-0.788574,0.0200806
0.576721,-0.790039,0.0180664
0.574219,-0.790588,0.017395
0.574524,-0.793579,0.0153198
0.57605,-0.792603,0.0161743
0.576965,-0.790283,0.0195312
0.563293,-0.790222,0.0195312
0.577271,-0.789062,0.0203857
0.577271,-0.788208,0.0231934
0.577209,-0.789246,0.0209961
0.575073,-0.788452,0.015564
0.573608,-0.789856,0.0114746
0.576416,-0.787659,0.0106201
0.57428,-0.788086,0.00982666
0.575317,-0.786682,0.0122681
0.5755,-0.788574,0.0133057
0.575684,-0.789185,0.0120239
0.575562,-0.78833,0.0150757
0.573914,-0.788269,0.0123291
0.572876,-0.791443,0.0117188
0.574768,-0.791809,0.0132446
0.575623,-0.79187,0.0145264
0.573853,-0.791565,0.0181885
0.575562,-0.789612,0.0174561
0.576782,-0.790894,0.0202026
0.577942,-0.790222,0.0199585
0.575989,-0.790161,0.0206299
0.576782,-0.788452,0.0187988
0.577454,-0.78949,0.0228271
0.579346,-0.788391,0.0219116
0.580017,-0.788147,0.0210571
0.576416,-0.788391,0.0169067
0.576416,-0.790161,0.0152588
0.574707,-0.788025,0.0126953
0.57489,-0.788086,0.0132446
0.573364,-0.792664,0.0122681
0.575012,-0.789551,0.012146
0.574158,-0.788025,0.010376
0.573608,-0.791138,0.0103149
0.575623,-0.791504,0.0123901
0.573975,-0.792786,0.0117188
0.572937,-0.794189,0.0140381
0.571167,-0.794556,0.0299683
0.572693,-0.796509,0.0153809
0.573059,-0.794312,0.0189209
0.572083,-0.793579,0.0196533
0.57373,-0.794556,0.0181885
0.576172,-0.790955,0.0203857
0.575684,-0.789429,0.0212402
0.578491,-0.786194,0.0187378
0.576721,-0.786133,0.0203857
0.579285,-0.788269,0.0228882
0.579285,-0.787048,0.0194702
0.577148,-0.789551,0.0196533
0.575928,-0.789185,0.0166016
0.575745,-0.785217,0.013916
0.577698,-0.786987,0.0147095
0.577759,-0.782104,0.0133667
0.577942,-0.784485,0.012207
0.563782,-0.787659,0.0152588
0.592041,-0.789917,0.0151978
0.575073,-0.785461,0.0158691
0.575562,-0.790955,0.015686
0.575256,-0.788269,0.0162964
0.575012,-0.788818,0.0164185
0.574829,-0.79071,0.0145264
0.573669,-0.793518,0.015564
0.573608,-0.792236,0.0144043
0.575806,-0.793945,0.0172119
0.5755,-0.793579,0.0161743
0.574585,-0.790894,0.020752
0.57605,-0.788696,0.0195923
0.577576,-0.789612,0.0211182
0.576477,-0.790039,0.0211792
0.57782,-0.788574,0.019104
0.577393,-0.789612,0.0182495
0.575256,-0.792664,0.0145874
0.572632,-0.792725,0.0107422
0.574402,-0.792603,0.0112915
0.575439,-0.791626,0.0147095
0.572144,-0.790405,0.0189209
0.573364,-0.790405,0.0197144
0.576782,-0.789124,0.0201416
0.577942,-0.790283,0.0199585
0.574463,-0.790039,0.0161743
0.706665,-0.674561,0.0213013
0.707642,-0.675476,0.0222778
0.706177,-0.675659,0.0205078
0.700317,-0.67511,0.0216064
0.702393,-0.676086,0.0197144
0.703613,-0.676025,0.0189819
0.705261,-0.677246,0.0192261
0.702332,-0.678345,0.0176392
0.698853,-0.679321,0.0168457
0.699402,-0.679382,0.0171509
0.701172,-0.678711,0.0183105
0.702209,-0.677856,0.0211182
0.702393,-0.676697,0.0182495
0.701965,-0.675476,0.0168457
0.704407,-0.677246,0.0177002
0.705688,-0.674316,0.0195923
0.704102,-0.675598,0.0197754
0.703491,-0.676025,0.0197754
0.702637,-0.675049,0.0218506
0.70343,-0.676331,0.0206299
0.704102,-0.675598,0.0202637
0.703064,-0.676392,0.0200195
0.703003,-0.676636,0.0181885
0.701416,-0.680054,0.0177002
0.700928,-0.681152,0.0186768
0.700317,-0.681152,0.0181885
0.695923,-0.681091,0.0193481
0.700317,-0.678894,0.0193481
0.702698,-0.678101,0.022522
0.700806,-0.67981,0.0214233
0.705139,-0.678223,0.0210571
0.703857,-0.676636,0.0221558
0.703979,-0.674255,0.0183105
0.704163,-0.674744,0.019104
0.705444,-0.673157,0.0177002
0.702087,-0.676819,0.0187378
0.706543,-0.675842,0.0182495
0.702393,-0.674866,0.0188599
0.703247,-0.6745,0.0162964
0.701782,-0.67627,0.017334
0.702698,-0.677429,0.0194702
0.702637,-0.675964,0.0172119
0.700806,-0.67627,0.0180664
0.701477,-0.679321,0.017334
0.701599,-0.677124,0.0135498
0.703735,-0.676208,0.0172729
0.703125,-0.680664,0.0192261
0.700806,-0.676392,0.020752
0.702515,-0.678284,0.0212402
0.702271,-0.680725,0.0206909
0.701965,-0.680176,0.0217285
0.701904,-0.676147,0.024353
0.702515,-0.67572,0.0220337
0.702148,-0.674866,0.0187988
0.703125,-0.677124,0.0192871
0.702942,-0.678223,0.0197144
0.702515,-0.67804,0.0192871
0.702393,-0.676697,0.0172729
0.698608,-0.67688,0.0184326
0.701294,-0.678406,0.017334
0.702209,-0.677185,0.0195312
0.702087,-0.676636,0.0181274
0.700439,-0.677002,0.019043
0.701294,-0.676392,0.0180054
0.704468,-0.677063,0.0181274
0.703552,-0.675842,0.0202637
0.704163,-0.675293,0.0219727
0.705139,-0.678589,0.0216064
0.703491,-0.675415,0.0200806
0.704102,-0.675537,0.019165
0.7005,-0.680359,0.0177612
0.698181,-0.680237,0.0172729
0.700623,-0.682678,0.0172729
0.701782,-0.67981,0.0175171
0.702087,-0.679626,0.0196533
0.699646,-0.680359,0.0187988
0.700317,-0.679504,0.0186768
0.702209,-0.677307,0.0176392
0.688293,-0.676758,0.019104
0.704773,-0.677002,0.0195923
0.703857,-0.674805,0.0211792
0.704529,-0.674561,0.0199585
0.703125,-0.676819,0.0213013
0.706177,-0.677246,0.0188599
0.703491,-0.676147,0.0197144
0.704468,-0.676514,0.020752
0.703674,-0.679688,0.0178223
0.703369,-0.678528,0.0194092
0.701721,-0.679382,0.0170288
0.701721,-0.678589,0.0183716
0.702087,-0.680176,0.0186157
0.699707,-0.679626,0.0200195
0.702637,-0.67804,0.0171509
0.687866,-0.678894,0.0167236
0.700928,-0.679443,0.0172729
0.702637,-0.680298,0.0155029
0.699585,-0.678345,0.0142822
0.700073,-0.680786,0.0163574
0.703491,-0.678101,0.0187378
0.687927,-0.677002,0.019165
0.912537,-0.355286,-0.0427246
0.909546,-0.351685,-0.0426636
0.907227,-0.345032,-0.0429077
0.905151,-0.34668,-0.0424194
0.902954,-0.345337,-0.0438843
0.903931,-0.344604,-0.0408936
0.904175,-0.346985,-0.0426636
0.903259,-0.349915,-0.0411377
0.904663,-0.355469,-0.0427856
0.907104,-0.357239,-0.0421143
0.909668,-0.359253,-0.039978
0.910522,-0.360168,-0.0396729
0.906067,-0.357666,-0.0424805
0.907471,-0.355042,-0.0393066
0.908813,-0.353699,-0.0388794
0.90686,-0.353943,-0.0394287
0.907532,-0.349731,-0.039978
0.907837,-0.350586,-0.0413208
0.908264,-0.347839,-0.0487671
0.908203,-0.345947,-0.0445557
0.892212,-0.346741,-0.046936
0.908875,-0.346313,-0.0504761
0.905457,-0.347656,-0.0512695
0.903076,-0.349915,-0.0505371
0.902222,-0.348022,-0.0500488
0.902649,-0.351501,-0.0514526
0.901367,-0.350708,-0.050354
0.904297,-0.350647,-0.0471802
0.905762,-0.350403,-0.0424805
0.907349,-0.350342,-0.0406494
0.90802,-0.35321,-0.0388184
0.908081,-0.357422,-0.0374756
0.909973,-0.355408,-0.036377
0.912842,-0.355896,-0.0392456
0.911072,-0.354614,-0.0367432
0.909546,-0.356689,-0.0394897
0.90686,-0.353821,-0.0386963
0.904907,-0.354858,-0.0441895
0.903748,-0.353455,-0.0444946
0.90332,-0.352173,-0.0445557
0.903564,-0.351318,-0.0466309
0.902649,-0.351501,-0.0479736
0.904663,-0.352661,-0.0474854
0.90271,-0.347351,-0.0455322
0.900818,-0.346863,-0.0458984
0.903137,-0.348633,-0.0457764
0.902222,-0.347351,-0.0448608
0.901001,-0.348083,-0.0449829
0.899292,-0.352051,-0.0450439
0.903076,-0.356628,-0.0450439
0.905884,-0.356812,-0.0418091
0.910645,-0.358704,-0.0405884
0.911438,-0.357056,-0.0395508
0.909729,-0.359863,-0.038147
0.910828,-0.356018,-0.0385742
0.9104,-0.357117,-0.0386963
0.910278,-0.355896,-0.041748
0.911011,-0.354614,-0.0411377
0.906311,-0.351318,-0.0413818
0.903931,-0.349915,-0.0430908
0.903137,-0.348572,-0.045166
0.899902,-0.346497,-0.0476685
0.898987,-0.348694,-0.0480347
0.896667,-0.347473,-0.0482178
0.89563,-0.351562,-0.0477295
0.898071,-0.354736,-0.0490112
0.905701,-0.358276,-0.0397949
0.913452,-0.360657,-0.0349731
0.917603,-0.354492,-0.0342407
0.919189,-0.350952,-0.034668
0.913147,-0.348572,-0.0395508
0.911011,-0.345886,-0.0402222
0.905884,-0.341064,-0.0425415
0.901733,-0.338989,-0.0411377
0.900269,-0.343567,-0.0430908
0.897644,-0.345459,-0.0400391
0.896973,-0.345337,-0.0410156
0.904175,-0.350342,-0.0351562
0.909058,-0.355469,-0.0397339
0.909058,-0.360779,-0.0430298
0.908325,-0.363586,-0.0484009
0.908936,-0.363342,-0.0475464
0.907715,-0.364258,-0.0500488
0.905396,-0.362366,-0.0455322
0.906982,-0.360535,-0.0471802
0.907715,-0.356873,-0.0479126
0.910522,-0.355957,-0.0452271
0.912476,-0.353455,-0.0465088
0.915161,-0.350647,-0.0489502
0.911133,-0.35199,-0.0488892
0.915405,-0.349121,-0.0480347
0.910828,-0.351135,-0.0479736
0.912231,-0.347229,-0.0460205
0.912842,-0.347351,-0.0447388
0.910583,-0.349976,-0.0437622
0.909546,-0.347839,-0.0422974
0.911194,-0.349976,-0.0423584
0.908264,-0.350525,-0.0380249
0.903748,-0.351074,-0.038208
0.900879,-0.352234,-0.038269
0.960632,-0.0732422,-0.0633545
0.96167,-0.0722656,-0.0661011
0.961304,-0.0709839,-0.0679321
0.963562,-0.0736694,-0.0665283
0.9599,-0.0795898,-0.069519
0.963318,-0.0881958,-0.0603638
0.966431,-0.0924072,-0.0562134
0.97229,-0.097229,-0.0480957
0.976135,-0.100647,-0.0424194
0.98175,-0.100586,-0.0353394
0.986084,-0.0979004,-0.0350342
0.988892,-0.098877,-0.036377
0.984009,-0.0923462,-0.0410767
0.979858,-0.0874634,-0.0494385
0.968384,-0.0817871,-0.0535278
0.963257,-0.0791626,-0.055603
0.962036,-0.0793457,-0.0579224
0.963074,-0.0810547,-0.0571899
0.966187,-0.0825195,-0.0540161
0.969971,-0.0894775,-0.0482788
0.97113,-0.0916138,-0.0474243
0.983582,-0.0918579,-0.0487061
0.968384,-0.0958252,-0.0506592
0.965942,-0.0955811,-0.052124
0.965637,-0.10083,-0.0487061
0.968445,-0.102417,-0.0482788
0.969238,-0.100403,-0.0432739
0.977112,-0.095459,-0.0422363
0.981567,-0.0912476,-0.0377808
0.985596,-0.0846558,-0.0390015
0.999634,-0.0812378,-0.0410156
0.982727,-0.0752563,-0.0460815
0.973083,-0.0695801,-0.0516357
0.96991,-0.0636597,-0.0596924
0.965576,-0.0609131,-0.0643921
0.966858,-0.0635986,-0.0634155
0.964722,-0.0717163,-0.0634155
0.967041,-0.0744629,-0.0599365
0.967773,-0.0788574,-0.0579224
0.964905,-0.085022,-0.055603
0.967468,-0.0966797,-0.0510864
0.953552,-0.0968018,-0.0435181
0.972046,-0.0987549,-0.0393677
0.972961,-0.0993652,-0.0359497
0.975159,-0.0997314,-0.0349731
0.976685,-0.0946045,-0.0346069
0.97644,-0.0899658,-0.0362549
0.973816,-0.088562,-0.0391846
0.97168,-0.083252,-0.0395508
0.964539,-0.0801392,-0.0485229
0.965454,-0.0755615,-0.0518188
0.961914,-0.0718994,-0.0536499
0.959595,-0.072876,-0.0577393
0.957703,-0.0715332,-0.0579834
0.956543,-0.0740967,-0.0580444
0.959961,-0.0802002,-0.0545654
0.959412,-0.0860596,-0.0496826
0.965393,-0.0888062,-0.048584
0.96936,-0.0893555,-0.0452271
0.973877,-0.090332,-0.0410767
0.973816,-0.0866089,-0.041626
0.973145,-0.0820923,-0.0442505
0.971863,-0.0811157,-0.0430298
0.971252,-0.0813599,-0.0422363
0.972412,-0.0800171,-0.0452881
0.971985,-0.0788574,-0.0444946
0.971191,-0.0820312,-0.0488281
0.972778,-0.0828247,-0.0518799
0.967224,-0.0779419,-0.0537109
0.9646,-0.078186,-0.0559692
0.963745,-0.0792847,-0.0568237
0.968384,-0.0825806,-0.0541382
0.973877,-0.0862427,-0.052002
0.975037,-0.0884399,-0.0484619
0.978882,-0.0872192,-0.046814
0.982361,-0.0906372,-0.0457153
0.981689,-0.0906982,-0.0435181
0.985352,-0.0880127,-0.046875
0.984436,-0.0843506,-0.0460205
0.979126,-0.0817261,-0.0504761
0.976318,-0.0776978,-0.0550537
0.972534,-0.0752563,-0.0537109
0.972717,-0.074707,-0.0587158
0.969788,-0.0741577,-0.0595093
0.970947,-0.0701294,-0.0585938
0.972656,-0.072876,-0.0585327
0.973999,-0.0754395,-0.0550537
0.973877,-0.0778809,-0.0512695
0.976074,-0.0813599,-0.0504761
0.978394,-0.0823364,-0.046814
0.978394,-0.0857544,-0.0479736
0.97699,-0.0890503,-0.0474854
0.975403,-0.0858765,-0.0479736
0.97168,-0.0831909,-0.0514526
0.970154,-0.0811157,-0.0534668
0.971008,-0.081665,-0.052002
0.975891,-0.0819092,-0.0512085
0.974243,-0.0791016,-0.0505981
0.972168,-0.0773926,-0.0532227
0.971558,-0.0796509,-0.0527954
0.967407,0.0947876,-0.057251
0.965332,0.0915527,-0.05896
0.962708,0.0897217,-0.0634155
0.958496,0.0893555,-0.0476685
0.961914,0.0862427,-0.0632935
0.960754,0.0824585,-0.0615234
0.965332,0.0800781,-0.0559692
0.968201,0.0790405,-0.0548096
0.96936,0.0787354,-0.0540771
0.973267,0.0802612,-0.0496216
0.974792,0.0804443,-0.0519409
0.973572,0.0824585,-0.0515747
0.973511,0.0819092,-0.0512085
0.976746,0.0831299,-0.0519409
0.974915,0.0809937,-0.0529175
0.975281,0.0805664,-0.0532837
0.97467,0.0796509,-0.0552368
0.970886,0.0812378,-0.0552979
0.973145,0.0779419,-0.055603
0.970032,0.0809326,-0.0569458
0.971863,0.0817261,-0.0545654
0.97229,0.0827637,-0.0580444
0.971802,0.0873413,-0.0587769
0.968262,0.0869751,-0.0562134
0.97168,0.0872192,-0.0552368
0.975281,0.0907593,-0.055603
0.975525,0.0892944,-0.0547485
0.974548,0.0894775,-0.0549316
0.974426,0.0904541,-0.0557861
0.970459,0.0889282,-0.0559082
0.969666,0.086853,-0.0567017
0.966248,0.0834351,-0.0545654
0.966003,0.0831909,-0.0546875
0.96759,0.0835571,-0.0563965
0.965637,0.081543,-0.053772
0.96875,0.0775757,-0.0526123
0.968384,0.0773926,-0.0492554
0.968201,0.076416,-0.0498047
0.966614,0.076416,-0.0493164
0.965942,0.0775757,-0.0466309
0.966125,0.0797729,-0.0471191
0.968628,0.0809937,-0.0460815
0.968079,0.0803833,-0.0457153
0.97052,0.0841064,-0.046875
0.972412,0.0813599,-0.0475464
0.973572,0.0812988,-0.0490112
0.973816,0.0808105,-0.0527954
0.970154,0.0842285,-0.0498657
0.9729,0.0870361,-0.0526733
0.972168,0.0823975,-0.057251
0.96875,0.0819702,-0.0594482
0.970398,0.0857544,-0.0577393
0.97052,0.0836182,-0.0591431
0.969666,0.0847168,-0.0575562
0.983887,0.0834961,-0.0581665
0.970215,0.0820312,-0.0577393
0.970215,0.0823975,-0.0559082
0.971436,0.0834961,-0.0553589
0.968872,0.0811768,-0.0549316
0.969849,0.0827637,-0.0542603
0.967651,0.0823364,-0.0542603
0.968872,0.0802612,-0.0498657
0.973572,0.0776978,-0.0487061
0.970398,0.0762329,-0.0497437
0.968628,0.0737915,-0.0502319
0.967285,0.0747681,-0.0509644
0.969666,0.0739746,-0.050354
0.972229,0.0788574,-0.0490723
0.974182,0.0914917,-0.050293
0.973267,0.0791626,-0.0500488
0.972961,0.083313,-0.0505981
0.974792,0.0845337,-0.0524902
0.974365,0.0865479,-0.0518188
0.976318,0.0870972,-0.0551758
0.974792,0.0895386,-0.0564575
0.972351,0.0882568,-0.0583496
0.971191,0.0898438,-0.0597534
0.971313,0.0870972,-0.0602417
0.971619,0.0883179,-0.0588379
0.96875,0.0870972,-0.0594482
0.970703,0.0844116,-0.0601807
0.968506,0.0783081,-0.0578613
0.969299,0.0739746,-0.0553589
0.974854,0.072998,-0.0514526
0.979919,0.0703125,-0.0321045
0.985291,0.0695801,-0.0603027
0.986877,0.069458,-0.0404663
0.987732,0.0719604,-0.0411377
0.986145,0.0767212,-0.0460205
0.985718,0.0812988,-0.0444946
0.985107,0.0838013,-0.0516357
0.980469,0.0854492,-0.053772
0.979614,0.0895996,-0.0582886
0.976318,0.0907593,-0.0618896
0.973633,0.0882568,-0.0623169
0.972412,0.0891113,-0.0644531
0.970032,0.0928345,-0.0621338
0.96521,0.0933228,-0.0704956
0.962341,0.0894165,-0.067627
0.962952,0.0855713,-0.0668945
0.86554,0.460754,-0.102417
0.865845,0.458313,-0.105469
0.867798,0.457764,-0.107178
0.862732,0.455017,-0.10675
0.860413,0.452454,-0.105408
0.859253,0.44989,-0.104248
0.863159,0.447937,-0.102478
0.864441,0.44397,-0.103149
0.867188,0.446899,-0.101013
0.86731,0.447144,-0.100464
0.873291,0.451111,-0.100586
0.872498,0.446472,-0.0982056
0.870178,0.447021,-0.101257
0.867798,0.444458,-0.10083
0.864014,0.447021,-0.100525
0.866089,0.444214,-0.0983276
0.86731,0.445557,-0.097168
0.869629,0.449707,-0.0957642
0.871216,0.453125,-0.0958252
0.871704,0.455017,-0.0970459
0.872498,0.456116,-0.0964355
0.867493,0.45636,-0.0927734
0.865601,0.453552,-0.0960693
0.863708,0.45166,-0.0952148
0.862915,0.451965,-0.0955811
0.864136,0.451538,-0.0934448
0.864075,0.452271,-0.0955811
0.865845,0.45282,-0.0961304
0.870789,0.451599,-0.0976562
0.868958,0.449646,-0.0966187
0.868347,0.450195,-0.0966797
0.869202,0.452881,-0.097168
0.868103,0.456116,-0.0985107
0.865967,0.455322,-0.0988159
0.866882,0.457092,-0.0990601
0.865112,0.453735,-0.101257
0.867065,0.4505,-0.104187
0.865356,0.450378,-0.104675
0.867615,0.445129,-0.107178
0.868103,0.446228,-0.104126
0.865356,0.44635,-0.102905
0.864258,0.445862,-0.103516
0.865662,0.451355,-0.106628
0.863647,0.448608,-0.103821
0.862305,0.449646,-0.105164
0.863403,0.44873,-0.10437
0.862671,0.450867,-0.102051
0.864136,0.45343,-0.0995483
0.86554,0.455566,-0.0980835
0.868896,0.455078,-0.0949097
0.865601,0.456238,-0.0968628
0.866333,0.456482,-0.0948486
0.86499,0.45752,-0.0948486
0.867676,0.455994,-0.0974731
0.867249,0.455017,-0.0949097
0.86438,0.451965,-0.0966797
0.863586,0.450378,-0.0943604
0.862427,0.451416,-0.0935669
0.866089,0.449463,-0.0922241
0.866699,0.446533,-0.0926514
0.871338,0.44458,-0.0927734
0.871094,0.44397,-0.0908813
0.873596,0.442139,-0.0906372
0.872253,0.44812,-0.0900879
0.873779,0.449646,-0.0929565
0.868774,0.452637,-0.0910645
0.868774,0.450989,-0.0916748
0.870361,0.451538,-0.0918579
0.866821,0.452759,-0.0911255
0.867004,0.458557,-0.0903931
0.866882,0.45813,-0.0927124
0.861694,0.454895,-0.0933838
0.860474,0.453003,-0.0955811
0.865723,0.453186,-0.0985718
0.865051,0.453308,-0.100037
0.867676,0.450134,-0.105591
0.863586,0.449158,-0.10498
0.858765,0.448486,-0.105835
0.864136,0.441956,-0.10614
0.868713,0.446838,-0.106079
0.867798,0.451111,-0.109314
0.864807,0.449524,-0.106506
0.864197,0.453674,-0.107544
0.867249,0.4375,-0.101196
0.86438,0.452209,-0.107239
0.863159,0.453247,-0.105469
0.858887,0.448792,-0.10675
0.854004,0.445007,-0.104187
0.855225,0.450134,-0.104919
0.861206,0.447937,-0.100769
0.862732,0.450684,-0.100525
0.864868,0.454407,-0.0952759
0.868469,0.458618,-0.0882568
0.86969,0.457214,-0.0881958
0.86499,0.464783,-0.0856323
0.86908,0.459717,-0.0883789
0.868713,0.4505,-0.0869141
0.865906,0.454529,-0.0897217
0.873291,0.447021,-0.0880127
0.875977,0.439026,-0.0910034
0.755249,0.639526,0.0114746
0.752197,0.638367,0.00799561
0.756592,0.635437,0.00708008
0.754272,0.634644,0.00286865
0.751404,0.636597,0.0032959
0.751465,0.63623,0.00256348
0.754883,0.634888,0.00683594
0.754456,0.636963,0.0102539
0.754822,0.638672,0.0118408
0.755249,0.642029,0.0122681
0.751587,0.640991,0.0117188
0.754211,0.636902,0.0100098
0.753662,0.638,0.00372314
0.751953,0.63739,0.00476074
0.753296,0.636292,0.003479
0.750977,0.638306,0.00402832
0.75354,0.640442,0.00939941
0.751404,0.641663,0.0125122
0.756042,0.641296,0.010376
0.754883,0.638611,0.0128174
0.755676,0.637756,0.0120239
0.753601,0.638062,0.0102539
0.753967,0.633667,0.00634766
0.752319,0.633789,0.0109863
0.746094,0.640076,0.00585938
0.748169,0.647522,0.000244141
0.754333,0.634766,0.00384521
0.757324,0.634033,0.00714111
0.757324,0.637939,0.00970459
0.759644,0.639282,0.015686
0.754333,0.636597,0.0126953
0.752869,0.635742,0.00646973
0.752258,0.636292,0.00500488
0.75415,0.634949,0.000854492
0.754211,0.630737,0.00585938
0.754089,0.634521,0.0043335
0.755005,0.635986,0.00604248
0.754395,0.635437,0.0101929
0.755981,0.638672,0.0123901
0.754089,0.639648,0.0111084
0.750122,0.639465,0.0100098
0.750061,0.641052,0.00610352
0.750793,0.641907,0.00817871
0.751343,0.640259,0.00488281
0.75061,0.643066,0.00561523
0.749512,0.641357,0.00537109
0.749695,0.641724,0.00476074
0.749512,0.625,0.00897217
0.751343,0.640259,0.00927734
0.753052,0.641296,0.0120239
0.754395,0.641174,0.0129395
0.753418,0.642822,0.0110474
0.754211,0.641235,0.00848389
0.753235,0.638,0.00646973
0.751953,0.638611,0.00506592
0.753845,0.635864,0.00427246
0.754333,0.636475,0.00543213
0.754272,0.63446,0.00671387
0.755188,0.636108,0.0098877
0.75354,0.637207,0.010376
0.755493,0.634766,0.0101929
0.75415,0.637573,0.0101318
0.755249,0.63562,0.00982666
0.753479,0.636719,0.00744629
0.753845,0.637573,0.0106812
0.751648,0.638672,0.00866699
0.753113,0.637756,0.00775146
0.752014,0.637329,0.00939941
0.751343,0.637268,0.00457764
0.752319,0.625122,0.0055542
0.75354,0.655396,0.00567627
0.751221,0.6427,0.00634766
0.751282,0.640381,0.00830078
0.748779,0.645386,0.0098877
0.74939,0.643311,0.00811768
0.750244,0.640869,0.00714111
0.754028,0.639038,0.0098877
0.752075,0.639465,0.00640869
0.753967,0.638367,0.00689697
0.751221,0.638916,0.0088501
0.754272,0.639099,0.00866699
0.75061,0.641785,0.00933838
0.753052,0.641479,0.00793457
0.751831,0.639343,0.0105591
0.754089,0.637756,0.0078125
0.751221,0.637573,0.00823975
0.753418,0.638367,0.00695801
0.753052,0.638611,0.00933838
0.754333,0.640015,0.00720215
0.751648,0.638977,0.00836182
0.752563,0.638123,0.00769043
0.752808,0.639954,0.00714111
0.753113,0.636963,0.00799561
0.751465,0.638245,0.00891113
0.753357,0.636902,0.00958252
0.752014,0.640381,0.00769043
0.750061,0.640503,0.0110474
0.752869,0.640808,0.0119629
0.751099,0.639465,0.0126953
0.75177,0.639893,0.00939941
0.620667,0.769836,0.000793457
0.622375,0.770081,0.00134277
0.623657,0.768127,0.00280762
0.624023,0.769531,0.00323486
0.624878,0.766052,0.00439453
0.625183,0.769409,0.00640869
0.625305,0.766296,0.00714111
0.62677,0.766296,0.00964355
0.627991,0.765381,0.00946045
0.626709,0.76947,0.0131226
0.626709,0.768372,0.0102539
0.628052,0.767883,0.0134277
0.628235,0.768494,0.0167236
0.62738,0.76709,0.000671387
0.630432,0.766174,0.013916
0.629028,0.768066,0.0133667
0.625427,0.767273,0.0107422
0.623657,0.769897,0.00793457
0.624023,0.768372,0.00872803
0.624146,0.768738,0.00720215
0.626648,0.766602,0.00799561
0.623718,0.781006,0.00457764
0.611328,0.7677,0.0055542
0.625366,0.767761,0.00579834
0.624573,0.770386,0.00567627
0.62439,0.771301,0.00482178
0.622192,0.771301,0.00146484
0.624817,0.770752,0.00244141
0.624268,0.76709,0.00543213
0.626343,0.76709,0.00561523
0.627563,0.769958,0.00775146
0.624634,0.767944,0.00634766
0.626404,0.768738,0.0102539
0.624512,0.770264,0.010376
0.625244,0.770874,0.0125122
0.625305,0.767029,0.0106201
0.626648,0.766663,0.00952148
0.62738,0.767639,0.00970459
0.628235,0.768921,0.0125732
0.631104,0.765198,0.012085
0.629211,0.765259,0.0119019
0.626526,0.768311,0.0148926
0.627319,0.771057,0.0144043
0.624756,0.768188,0.0135498
0.621277,0.774902,0.0112305
0.621582,0.775146,0.00543213
0.625,0.768738,0.00445557
0.624207,0.766602,0.00274658
0.627808,0.764832,0.00390625
0.624512,0.765198,0.00335693
0.625366,0.766724,-0.000488281
0.622742,0.768555,0.00183105
0.620789,0.769897,0.00439453
0.620972,0.770935,0.00378418
0.621765,0.77417,0.0045166
0.620911,0.771423,0.00384521
0.624146,0.771545,0.0078125
0.624329,0.770447,0.00695801
0.639038,0.770264,0.00799561
0.624084,0.769897,0.00744629
0.624084,0.768555,0.0057373
0.62616,0.766296,0.00775146
0.627014,0.780884,0.00653076
0.626953,0.761536,0.00750732
0.628479,0.76355,0.0100098
0.628357,0.762878,0.00964355
0.6297,0.763855,0.0100708
0.626892,0.76532,0.0101929
0.627258,0.76886,0.0118408
0.610474,0.766479,0.0119629
0.629883,0.769348,0.0130615
0.619385,0.771851,0.00970459
0.623474,0.77356,0.00805664
0.62323,0.77356,0.00872803
0.621704,0.776062,0.0067749
0.622559,0.769592,0.00726318
0.62207,0.773621,0.00927734
0.623047,0.769104,0.00750732
